Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Mn,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Nd,Gd,U,Annealing temperature,Annealing time,Primary Crystallization Onset,Primary Crystallization Peak ,Secondary Crystallization, Longitudinal Annealing field, Transverse Annealing field,Ribbon thickness,Coercivity,Curie Temperature,core loss ,electrical resistivity,Grain Diameter,Permeability,Magnetostriction,Magnetic Saturation,BCC Lattice Parameter,Reference DOI
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,829.4325,3600,,,,0,0,,3.0972,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,876.9337,3600,,,,0,0,,1904.19,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,726.5332,3600,,,,0,0,,157.2306,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,774.7421,3600,,,,0,0,,40.7952,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,825.4074,3600,,,,0,0,,34.8831,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,875.8231,3600,,,,0,0,,1654.7079,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,728.1021,3600,,,,0,0,,63.7681,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,778.2989,3600,,,,0,0,,18.0468,,,,,147.7136,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,825.2564,3600,,,,0,0,,2442.3697,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,725.6702,3600,,,,0,0,,20.5089,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,777.7195,3600,,,,0,0,,4.5968,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,829.0876,3600,,,,0,0,,20.6433,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,880.0489,3600,,,,0,0,,35.4874,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,727.3253,3600,,,,0,0,,10.1969,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,778.0524,3600,,,,0,0,,10.0846,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,828.1136,3600,,,,0,0,,2.0723,,,,,6628.4932,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,876.9019,3600,,,,0,0,,2.1109,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,926.4515,3600,,,,0,0,,1296.6316,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,723.4506,3600,,,,0,0,,40.2514,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,772.6326,3600,,,,0,0,,27.8054,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,838.4811,3600,,,,0,0,,1307.8209,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,725.0891,3600,,,,0,0,,8.5281,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,774.3462,3600,,,,0,0,,8.3719,,,,,1304.1838,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,816.8553,3600,,,,0,0,,1645.2587,,,,,,,,,10.2320/matertrans1989.30.947
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,771.6848,1760.2668,,,,0,0,18,,,,,,9.00E+03,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,741.972,3601.4,,,,0,0,18,,,,,,1.40E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,722.5434,3555.4281,,,,0,0,18,,,,,,1.80E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,721.4,15101,,,,0,0,18,,,,,,1.50E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,741.4744,14936.36,,,,0,0,18,,,,,,1.10E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,722.1846,54919.06,,,,0,0,18,,,,,,1.70E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,742.907,54971.4,,,,0,0,18,,,,,,1.90E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,722.3082,1.77E+05,,,,0,0,18,,,,,,9.00E+03,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,743.08,1.77E+05,,,,0,0,18,,,,,,1.80E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,722.3813,3.54E+05,,,,0,0,18,,,,,,1.20E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,702.3052,3.50E+05,,,,0,0,18,,,,,,1.20E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,772.8176,1.76E+05,,,,0,0,18,,,,,,2.40E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,776.58,55056,,,,0,0,18,,,,,,3.50E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,803.1315,55123.8344,,,,0,0,18,,,,,,6.40E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,772.0836,3584.8978,,,,0,0,18,,,,,,1.70E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,801.6989,14977.6182,,,,0,0,18,,,,,,4.70E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,802.1945,3547.2074,,,,0,0,18,,,,,,5.80E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,802.4465,1794.6503,,,,0,0,18,,,,,,4.10E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,822.2355,55503.0167,,,,0,0,18,,,,,,6.80E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,822.0956,14725.3154,,,,0,0,18,,,,,,1.24E+05,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,822.2687,3529.3253,,,,0,0,18,,,,,,9.40E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,820.73,1754.1372,,,,0,0,18,,,,,,8.20E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,841.6343,573.0253,,,,0,0,18,,,,,,6.60E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,861.8252,290.6627,,,,0,0,18,,,,,,1.03E+05,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,861.3894,572.5078,,,,0,0,18,,,,,,7.20E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,840.1663,1752.5785,,,,0,0,18,,,,,,1.67E+05,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,840.0461,3514.0689,,,,0,0,18,,,,,,1.20E+05,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,840.4396,14381.6994,,,,0,0,18,,,,,,7.70E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,840.532,53200.6368,,,,0,0,18,,,,,,5.00E+03,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,869.5263,53446.9837,,,,0,0,18,,,,,,2.00E+02,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,869.7505,14620.9271,,,,0,0,18,,,,,,2.00E+01,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,869.9963,3530.1865,,,,0,0,18,,,,,,6.20E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,870.757,1729.4388,,,,0,0,18,,,,,,1.14E+05,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,861.267,1161.6596,,,,0,0,18,,,,,,1.25E+05,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,870.9472,575.6703,,,,0,0,18,,,,,,1.09E+05,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,900.3805,288.4304,,,,0,0,18,,,,,,3.10E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,899.7502,1747.8088,,,,0,0,18,,,,,,4.00E+02,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,900.2651,3546.3265,,,,0,0,18,,,,,,2.00E+02,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,898.7479,14428.9354,,,,0,0,18,,,,,,1.00E+02,,,,10.1557/PROC-232-183
79,8,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,0,0,18,,,,,165.8616,80.1424,,,,10.1557/PROC-232-183
77,10,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,0,0,18,,,,,148.905,107.9627,,,,10.1557/PROC-232-183
75,12,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,0,0,18,,,,,122.6249,135.4169,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,0,0,18,,,,,118.6339,176.3876,,,,10.1557/PROC-232-183
72,15,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,0,0,18,,,,,124.5106,144.0667,,,,10.1557/PROC-232-183
71,16,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,0,0,18,,,,,125.4451,120.327,,,,10.1557/PROC-232-183
70,17,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,0,0,18,,,,,125.6473,105.176,,,,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,762.6699,3600,,,,0,0,18,,,,,,1.46E+04,,,,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,772.8386,3600,,,,0,0,18,,,,,,1.20E+04,,,,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,783.1467,3600,,,,0,0,18,,,,,,1.15E+04,,,,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793.1727,3600,,,,0,0,18,,,,,,1.06E+04,,,,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,802.7764,3600,,,,0,0,18,,,,,,8.25E+03,,,,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,812.9449,3600,,,,0,0,18,,,,,,5.89E+03,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773.2551,3600,,,,0,0,18,,,,,,1.99E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793.5632,3600,,,,0,0,18,,,,,,4.81E+04,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,803.5706,3600,,,,0,0,18,,,,,,68294,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813.4451,3600,,,,0,0,18,,,,,,79036,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823.1846,3600,,,,0,0,18,,,,,,82767,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,834.8835,3600,,,,0,0,18,,,,,,106322,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,844.0633,3600,,,,0,0,18,,,,,,104260,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,854.3617,3600,,,,0,0,18,,,,,,114700,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,863.7548,3600,,,,0,0,18,,,,,,30962,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,873.0998,3600,,,,0,0,18,,,,,,1776,,,,10.1557/PROC-232-183
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793.1485,3600,,,,0,0,18,,,,,,38043,,,,10.1557/PROC-232-183
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,803.0201,3600,,,,0,0,18,,,,,,52137,,,,10.1557/PROC-232-183
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,812.9037,3600,,,,0,0,18,,,,,,52517,,,,10.1557/PROC-232-183
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823.3189,3600,,,,0,0,18,,,,,,90692,,,,10.1557/PROC-232-183
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,835.5878,3600,,,,0,0,18,,,,,,108157,,,,10.1557/PROC-232-183
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,842.5392,3600,,,,0,0,18,,,,,,71334,,,,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793.3072,3600,,,,0,0,18,,,,,,18235,,,,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,802.8996,3600,,,,0,0,18,,,,,,28670,,,,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813.3249,3600,,,,0,0,18,,,,,,55263,,,,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823.4868,3600,,,,0,0,18,,,,,,60217,,,,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833.7988,3600,,,,0,0,18,,,,,,55419,,,,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,853.1485,3600,,,,0,0,18,,,,,,49472,,,,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,1,0,18,0.35,,750,,,25245,,1.24,,10.1109/20.42291
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,18,1.6,,246.85,,,34417.5398,,1.24,,10.1109/20.42291
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,18,0.53,,246.85,,,83823.6955,,1.24,,10.1109/20.42291
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,673,3594.109,,,,0,0,,,,,,,5.85E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,673,14670.672,,,,0,0,,,,,,,3.65E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,673,44226.2551,,,,0,0,,,,,,,4.23E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,573,3542.8949,,,,0,0,,,,,,,6.67E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,573,14430.1002,,,,0,0,,,,,,,6.98E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,573,43180.0222,,,,0,0,,,,,,,5.59E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,373,3551.0574,,,,0,0,,,,,,,8.64E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,373,14381.194,,,,0,0,,,,,,,8.44E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,373,36607.7656,,,,0,0,,,,,,,8.47E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,373,99079.8071,,,,0,0,,,,,,,8.55E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,373,4.80E+05,,,,0,0,,,,,,,8.53E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,373,9.51E+05,,,,0,0,,,,,,,8.64E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,1,0,7.2758,,,522.8373,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,1,0,10.9969,,,596.9675,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,1,0,13.3961,,,656.1743,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,1,0,17.1677,,,807.2429,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,1,0,18.1493,,,937.6053,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,1,0,22.7013,,,1031.8383,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,7.3592,,,264.7526,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,10.9317,,,277.94,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,13.4517,,,283.5699,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,17.051,,,332.9359,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,18.1052,,,372.5629,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,22.6332,,,419.669,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,7.229,,,182.333,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,11.023,,,204.3477,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,13.4466,,,224.6179,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,17.0734,,,301.895,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,18.1277,,,339.4058,,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,22.7095,,,480.4297,,,,,,,10.1109/TJMJ.1990.4564397
73.5,15.5,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,1,22,0.75,,338.91768,,,,,1.18,,10.1016/j.pnsc.2017.09.002
