Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K),Secondary Crystallization Peak (K),Longitudinal Annealing field,Transverse Annealing field,Ribbon Thickness (um),Total SiCAl,Total BP,Total GaGe,Total Late Transition,Total Early Transition,Relative to Fe SiCAl,Relative to Fe BP,Relative to Fe GaGe,Relative to Fe Early,Relative to Fe Late,Relative to Late Early,Relative to Early SiCAl,Relative to Late SiCAl,Relative to Early BP,Relative to Late BP,Relative to Early GaGe,Relative to Late GaGe,Late Weighted Volume,Late Weighted Area,Late Weighted Mass,Late Mean Electrons,Early Weighted Volume,Early Weighted Area,Early Weighted Mass,Early Mean Electrons,Delta T0,Delta T1,Delta T2,Coercivity,Composition ID,Reference DOI
73.5,15.5,0,0,3,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,813,1800,,830,895,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-17,-82,6.366197724,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,6,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,813,1800,,824,963,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-11,-150,3.183098862,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,5,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,813,1800,,823,924,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-10,-111,3.023943919,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,4,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,813,1800,,823,916,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-10,-103,2.785211504,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,813,1800,,824,999,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-11,-186,1.591549431,1100100011,10.1016/S0921-4526(02)01741-6
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,10.63843937,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,6.557639363,1100110010,10.1063/1.3058624
83.3,4,0,0,12,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,1856.981535,1100100010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,1115.224953,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,997.3678874,1100110010,10.1063/1.3058624
83.3,4,0,0,12,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,697.7215986,1100100010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,131.2040728,1100110010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,114.3310457,1100110010,10.1063/1.3058624
83.3,4,0,0,12,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,94.5578241,1100100010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,72.32856115,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,29.71725196,1100110010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,9.766168401,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,7.987737938,1100110010,10.1063/1.3058624
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,763,3600,,,,0,0,17.5,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,1.5,1100100001,10.1063/1.342149
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,843,3600,,,,0,0,17.5,13.5,9,0,0.5,3,0.182432432,0.121621622,0,0.040540541,0.006756757,6,4.5,27,3,18,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.9788,1100100011,10.1063/1.342149
73.5,16.5,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,853,3600,,,,0,0,17.5,16.5,6,0,1,3,0.224489796,0.081632653,0,0.040816327,0.013605442,3,5.5,16.5,2,6,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.1,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,853,3600,,,,0,0,17.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.5551,1100100011,10.1063/1.342149
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,833,3600,,,,0,0,17.5,13.5,9,0,1.5,3,0.184931507,0.123287671,0,0.04109589,0.020547945,2,4.5,9,3,6,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.6899,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,565,3600,,769,905,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-204,-340,0.996128909,1100100011,10.1063/1.352574
73.5,13.5,0,0.1,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,565,3600,,773,917,0,0,20,13.6,9,0,1,3,0.185034014,0.12244898,0,0.040816327,0.013605442,3,4.533333333,13.6,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-208,-352,0.860179103,1101100011,10.1063/1.352574
73.5,13.5,0,0.5,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,565,3600,,756,913,0,0,20,14,9,0,1,3,0.19047619,0.12244898,0,0.040816327,0.013605442,3,4.666666667,14,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-191,-348,0.773290115,1101100011,10.1063/1.352574
73.5,13.5,0,1,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,565,3600,,760,916,0,0,20,14.5,9,0,1,3,0.197278912,0.12244898,0,0.040816327,0.013605442,3,4.833333333,14.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-195,-351,0.737777957,1101100011,10.1063/1.352574
86,1,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,1,12,0,1,0,0.011627907,0.139534884,0,0,0.011627907,0,,1,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,2.8,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,5.950625667,1100110010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,6018.868693,1100100000,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,4844.456621,1100100000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,4645.800619,1100100010,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,4588.342839,1100110000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,4126.457462,1100110000,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,4056.309302,1100110010,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,3702.152834,1100100010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,2022.787164,1100100000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,1997.988396,1100110000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,1706.243547,1100100010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,898.2923589,1100100000,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,796.0446884,1100100000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,784.3536845,1100110000,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,778.5585418,1100100000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,678.0996021,1100110000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,615.8911289,1100110000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,594.9775048,1100110000,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,567.7585136,1100100000,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,444.1619721,1100100000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,370.5009579,1100100010,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,368.6692779,1100110000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,259.7155863,1100100010,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,254.9565237,1100110000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,208.514469,1100100010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,199.9566565,1100100000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,138.1080639,1100110000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,117.0616868,1100100010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,113.3672386,1100100000,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,94.8011537,1100110010,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,82.97713079,1100100010,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,77.34448248,1100100010,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,42.78254194,1100110000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,38.28701743,1100100010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,18.02415486,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,13.85487204,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,12.2454648,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,12.19852839,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,9.935487392,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,8.969656959,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,8.708326152,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,7.409957583,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,7.268445988,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,6.939410889,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,5.754646638,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,5.588768374,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,4.900077389,1100110010,10.1063/1.3535169
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,701,808,0,0,22.5,4,12,0,0,0,0.047619048,0.142857143,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,62,-45,627.2311995,1100110000,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,1800,,701,808,0,0,22.5,4,12,0,0,0,0.047619048,0.142857143,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,-38,-145,618.0118245,1100110000,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,1800,,701,808,0,0,22.5,4,12,0,0,0,0.047619048,0.142857143,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,42,-65,599.9776163,1100110000,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,1800,,701,808,0,0,22.5,4,12,0,0,0,0.047619048,0.142857143,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,-18,-125,573.9082182,1100110000,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,1800,,701,808,0,0,22.5,4,12,0,0,0,0.047619048,0.142857143,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,2,-105,548.9715515,1100110000,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1800,,701,808,0,0,22.5,4,12,0,0,0,0.047619048,0.142857143,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,22,-85,494.9185844,1100110000,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1800,,701,808,0,0,22.5,4,12,0,0,0,0.047619048,0.142857143,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,-58,-165,172.9585844,1100110000,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,673,810,0,0,22.5,4,12,0,0.75,0,0.048048048,0.144144144,0,0,0.009009009,0,,5.333333333,,16,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,90,-47,114.2556837,1100110010,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,666,808,0,0,22.5,4,12,0,1.5,0,0.048484848,0.145454545,0,0,0.018181818,0,,2.666666667,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,97,-45,83.72006985,1100110010,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,671,810,0,0,22.5,4,12,0,1.25,0,0.048338369,0.145015106,0,0,0.01510574,0,,3.2,,9.6,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,92,-47,72.19729069,1100110010,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1800,,673,810,0,0,22.5,4,12,0,0.75,0,0.048048048,0.144144144,0,0,0.009009009,0,,5.333333333,,16,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-30,-167,65.08858394,1100110010,10.1063/1.3535290
