Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Gd,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K),Secondary Crystallization Peak (K),Longitudinal Annealing field,Transverse Annealing field,Ribbon Thickness (um),Total SiCAl,Total BP,Total GaGe,Total Late Transition,Total Early Transition,Relative to Fe SiCAl,Relative to Fe BP,Relative to Fe GaGe,Relative to Fe Early,Relative to Fe Late,Relative to Late Early,Relative to Early SiCAl,Relative to Late SiCAl,Relative to Early BP,Relative to Late BP,Relative to Early GaGe,Relative to Late GaGe,Late Weighted Volume,Late Weighted Area,Late Weighted Mass,Late Mean Electrons,Early Weighted Volume,Early Weighted Area,Early Weighted Mass,Early Mean Electrons,Delta T0,Delta T1,Delta T2,Coercivity,Curie Temp,Core Loss,Electrical Resistivity,Permeability,Magnetostriction,Magnetic Saturation,Grain Diameter,Composition ID,Reference DOI
75.3,13,0,0,9,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,623,3600,,725,845,0,0,25,13,9,0,1,1.7,0.172642762,0.119521912,0,0.022576361,0.013280212,1.7,7.647058824,13,5.294117647,9,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,-102,-222,3.950800344,,,2.008245502,,,,,1100100011,10.1016/S0304-8853(01)00349-3
75.3,13,0,0,9,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,673,3600,,725,845,0,0,25,13,9,0,1,1.7,0.172642762,0.119521912,0,0.022576361,0.013280212,1.7,7.647058824,13,5.294117647,9,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,-52,-172,3.950800344,,,1.982104147,,,,,1100100011,10.1016/S0304-8853(01)00349-3
75.3,13,0,0,9,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,748,3600,,725,845,0,0,25,13,9,0,1,1.7,0.172642762,0.119521912,0,0.022576361,0.013280212,1.7,7.647058824,13,5.294117647,9,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,23,-97,3.950800344,,,1.984383457,,,,,1100100011,10.1016/S0304-8853(01)00349-3
75.3,13,0,0,9,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,799,3600,,725,845,0,0,25,13,9,0,1,1.7,0.172642762,0.119521912,0,0.022576361,0.013280212,1.7,7.647058824,13,5.294117647,9,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,74,-46,3.950800344,,,1.828857217,,,,,1100100011,10.1016/S0304-8853(01)00349-3
75.3,13,0,0,9,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,823,3600,,725,845,0,0,25,13,9,0,1,1.7,0.172642762,0.119521912,0,0.022576361,0.013280212,1.7,7.647058824,13,5.294117647,9,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,98,-22,3.142227094,,,1.823681168,,,,,1100100011,10.1016/S0304-8853(01)00349-3
73.5,15.5,0,0,3,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,1800,,830,895,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-17,-82,6.366197724,,,,,,0.69,,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,6,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,1800,,824,963,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-11,-150,3.183098862,,,,,,0.93,,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,5,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,1800,,823,924,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-10,-111,3.023943919,,,,,,0.78,,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,4,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,1800,,823,916,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-10,-103,2.785211504,,,,,,0.67,,1100110011,10.1016/S0921-4526(02)01741-6
73.5,15.5,0,0,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,1800,,824,999,0,0,20,15.5,7,0,1,3,0.210884354,0.095238095,0,0.040816327,0.013605442,3,5.166666667,15.5,2.333333333,7,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-11,-186,1.591549431,,,,,,1.01,,1100100011,10.1016/S0921-4526(02)01741-6
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,1800,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,3.423397652,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,3.118415508,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,26.8154547,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,623,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,24.74472382,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,24.91862727,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,693,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,24.15221698,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,713,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,23.9277446,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,25.78971079,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,733,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,25.94804079,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,743,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,24.90690244,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,753,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,22.00769125,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,763,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,18.83710835,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,12.29903695,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,7.158279284,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,7.042283986,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,3.066849451,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,3600,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,2.196123943,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,12000,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,2.46061993,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,18000,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,2.133260125,,,1100100011,10.1016/S0921-5093(97)80078-0
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,54000,,,,0,0,21,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,2.131260747,,,1100100011,10.1016/S0921-5093(97)80078-0
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,10.63843937,,,,16000,3,1.94,17,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,6.557639363,,,,25000,2,1.88,10,1100110010,10.1063/1.3058624
83.3,4,0,0,12,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,1856.981535,,,,,,,,1100100010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,1115.224953,,,,,,,,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,997.3678874,,,,,,,,1100110010,10.1063/1.3058624
83.3,4,0,0,12,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,697.7215986,,,,,,,,1100100010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,131.2040728,,,,,,,,1100110010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,114.3310457,,,,,,,,1100110010,10.1063/1.3058624
83.3,4,0,0,12,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,94.5578241,,,,,,,,1100100010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,72.32856115,,,,,,,,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,29.71725196,,,,,,,,1100110010,10.1063/1.3058624
84.3,4,0,0,8,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,4,11,0,0.7,0,0.047449585,0.130486358,0,0,0.008303677,0,,5.714285714,,15.71428571,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,9.766168401,,,,,,,,1100110010,10.1063/1.3058624
83.3,4,0,0,8,4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,4,12,0,0.7,0,0.048019208,0.144057623,0,0,0.008403361,0,,5.714285714,,17.14285714,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,7.987737938,,,,,,,,1100110010,10.1063/1.3058624
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,763,3600,,,,0,0,17.5,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,1.5,,1231,,10000,,1.28,,1100100001,10.1063/1.342149
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,843,3600,,,,0,0,17.5,13.5,9,0,0.5,3,0.182432432,0.121621622,0,0.040540541,0.006756757,6,4.5,27,3,18,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.9788,,305.57,,53200,,1.2553,,1100100011,10.1063/1.342149
73.5,16.5,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,17.5,16.5,6,0,1,3,0.224489796,0.081632653,0,0.040816327,0.013605442,3,5.5,16.5,2,6,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.1,833,280,,75000,,1.18,,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,17.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.5551,843,280,,100000,,1.2401,,1100100011,10.1063/1.342149
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,17.5,13.5,9,0,1.5,3,0.184931507,0.123287671,0,0.04109589,0.020547945,2,4.5,9,3,6,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.6899,,314.68,,103000,,1.225,,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,,,0,0,17.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,20.23809524,,,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,743,3600,,,,0,0,17.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,18.52380952,,,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,17.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,3.857142857,,,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,17.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,2.80952381,,,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,843,3600,,,,0,0,17.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,,2.111111111,,,1100100011,10.1063/1.342149
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,565,3600,,769,905,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-204,-340,0.996128909,,,,,2,1.247222601,,1100100011,10.1063/1.352574
73.5,13.5,0,0.1,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,565,3600,,773,917,0,0,20,13.6,9,0,1,3,0.185034014,0.12244898,0,0.040816327,0.013605442,3,4.533333333,13.6,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-208,-352,0.860179103,,,,,,1.116364133,,1101100011,10.1063/1.352574
73.5,13.5,0,0.5,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,565,3600,,756,913,0,0,20,14,9,0,1,3,0.19047619,0.12244898,0,0.040816327,0.013605442,3,4.666666667,14,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-191,-348,0.773290115,,,,,,1.109703835,,1101100011,10.1063/1.352574
73.5,13.5,0,1,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,565,3600,,760,916,0,0,20,14.5,9,0,1,3,0.197278912,0.12244898,0,0.040816327,0.013605442,3,4.833333333,14.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-195,-351,0.737777957,,,,,5,1.076620718,,1101100011,10.1063/1.352574
86,1,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,1,12,0,1,0,0.011627907,0.139534884,0,0,0.011627907,0,,1,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,2.8,1006,,0.67,24000,2.4,1.85,19,1100110010,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,5.950625667,1001,892.6634,0.736,27000,2.3,1.812790408,16,1100110010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,6018.868693,,,,,,,,1100100000,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,4844.456621,,,,,,,,1100100000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,4645.800619,,,,,,,,1100100010,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,4588.342839,,,,,,,,1100110000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,4126.457462,,,,,,,,1100110000,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,4056.309302,,,,,,,,1100110010,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,3702.152834,,,,,,,,1100100010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,2022.787164,,,,,,,,1100100000,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,1997.988396,,,,,,,,1100110000,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,1706.243547,,,,,,,,1100100010,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,898.2923589,,,,,,,,1100100000,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,2,12,0,0,0,0.023255814,0.139534884,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,796.0446884,,,,,,,,1100100000,10.1063/1.3535169
